D,T,O,H,L,C,V
20190717,11:10:00,220.1100000,220.3200000,219.8200000,219.9800000,416940
20190717,11:15:00,219.9800000,220.2700000,219.9000000,220.0300000,242320
20190717,11:20:00,220.0700000,220.2600000,219.9500000,220.2000000,251400
20190717,11:25:00,220.1700000,220.8700000,220.0600000,220.8600000,609370
20190717,11:30:00,220.8600000,221.2300000,220.5400000,221.0800000,1168560
20190717,11:35:00,221.1000000,221.1700000,220.7700000,220.9900000,455140
20190717,11:40:00,220.9900000,221.1500000,220.9000000,220.9500000,444920
20190717,11:45:00,220.9500000,221.0700000,220.8000000,220.9500000,311660
20190717,11:50:00,220.9500000,221.2000000,220.5800000,220.8400000,569490
20190717,11:55:00,220.8400000,221.1000000,220.6800000,221.1000000,273430
20190717,12:00:00,221.1000000,221.1600000,221.0000000,221.1000000,373910
20190717,12:05:00,221.1000000,221.1700000,220.8000000,221.0700000,830520
20190717,12:10:00,221.0900000,221.1400000,220.8900000,220.9300000,873190
20190717,12:15:00,220.9900000,221.0500000,220.2600000,220.4500000,334600
20190717,12:20:00,220.4100000,220.5400000,220.1000000,220.1000000,242990
20190717,12:25:00,220.1400000,220.3300000,220.0600000,220.3300000,186370
20190717,12:30:00,220.3500000,220.4100000,219.8300000,220.0300000,449790
20190717,12:35:00,220.0700000,220.4600000,220.0300000,220.1000000,326980
20190717,12:40:00,220.1600000,220.4000000,220.0900000,220.2300000,270050
20190717,12:45:00,220.2300000,220.3500000,220.1500000,220.2000000,97800
20190717,12:50:00,220.2500000,220.3600000,220.1100000,220.2900000,125290
20190717,12:55:00,220.3600000,221.5300000,220.3100000,220.5500000,815370
20190717,13:00:00,220.5100000,220.6200000,220.4000000,220.5300000,132990
20190717,13:05:00,220.4500000,220.6200000,220.2800000,220.4000000,160590
20190717,13:10:00,220.4500000,220.5000000,220.3700000,220.4800000,87380
20190717,13:15:00,220.5000000,220.6000000,220.3000000,220.4000000,165140
20190717,13:20:00,220.4500000,220.4900000,220.1400000,220.2800000,306380
20190717,13:25:00,220.3400000,220.5700000,220.2700000,220.5000000,296980
20190717,13:30:00,220.5300000,220.6000000,220.3500000,220.4200000,83780
20190717,13:35:00,220.4700000,220.6200000,220.3300000,220.4500000,123620
20190717,13:40:00,220.4700000,220.7800000,220.4600000,220.6400000,91310
20190717,13:45:00,220.6900000,220.6900000,220.4600000,220.5900000,80760
20190717,13:50:00,220.6500000,220.7000000,220.5600000,220.5900000,88770
20190717,13:55:00,220.6200000,220.7100000,220.4700000,220.5200000,231460
20190717,14:00:00,220.5200000,220.6400000,220.4100000,220.5500000,179320
20190717,14:05:00,220.5500000,220.7100000,220.5200000,220.5900000,116160
20190717,14:10:00,220.6400000,220.6400000,220.2900000,220.3200000,146450
20190717,14:15:00,220.3800000,220.4000000,220.2700000,220.3200000,81180
20190717,14:20:00,220.3600000,220.3600000,220.0400000,220.2900000,272610
20190717,14:25:00,220.2900000,220.2900000,220.0000000,220.0600000,184990
20190717,14:30:00,220.1000000,220.2900000,220.0300000,220.0300000,303400
20190717,14:35:00,220.0600000,220.1700000,220.0000000,220.1700000,188970
20190717,14:40:00,220.1600000,220.2700000,219.8200000,219.9900000,594040
20190717,14:45:00,220.0000000,220.2500000,219.9900000,220.2300000,268970
20190717,14:50:00,220.2300000,220.4600000,220.2300000,220.3500000,129450
20190717,14:55:00,220.3800000,220.3900000,220.2100000,220.2100000,67200
20190717,15:00:00,220.2500000,220.2600000,220.0800000,220.2200000,91790
20190717,15:05:00,220.2400000,220.4900000,220.1700000,220.3800000,153600
20190717,15:10:00,220.3900000,220.9200000,220.3300000,220.6700000,305080
20190717,15:15:00,220.6800000,221.0600000,220.6600000,220.7700000,279840
20190717,15:20:00,220.7300000,220.9000000,220.7000000,220.8700000,126070
20190717,15:25:00,220.8900000,220.9000000,220.8000000,220.8300000,115040
20190717,15:30:00,220.8300000,220.8700000,220.7000000,220.7000000,148690
20190717,15:35:00,220.7500000,220.7800000,220.2900000,220.3000000,176180
20190717,15:40:00,220.3300000,220.4800000,220.3000000,220.4000000,103780
20190717,15:45:00,220.4400000,220.5900000,220.4100000,220.5500000,76990
20190717,15:50:00,220.5800000,220.6700000,220.4600000,220.5900000,120930
20190717,15:55:00,220.6300000,220.8300000,220.6300000,220.7400000,260800
20190717,16:00:00,220.7500000,221.1000000,220.6700000,220.9800000,346040
20190717,16:05:00,220.9900000,221.0000000,220.7100000,220.7700000,270020
20190717,16:10:00,220.8400000,220.9300000,220.7200000,220.8100000,355530
20190717,16:15:00,220.8100000,220.8600000,220.6400000,220.7700000,251280
20190717,16:20:00,220.8100000,220.9700000,220.7700000,220.9300000,166910
20190717,16:25:00,220.9500000,221.0900000,220.8900000,220.9300000,293320
20190717,16:30:00,220.9800000,221.1300000,220.9100000,221.0100000,297120
20190717,16:35:00,221.0400000,221.1300000,220.7400000,221.1200000,187850
20190717,16:40:00,221.1200000,221.1900000,220.8400000,220.8400000,443860
20190717,16:45:00,220.8700000,220.9100000,220.7700000,220.8100000,150650
20190717,16:50:00,220.8400000,220.8500000,220.5400000,220.6900000,324150
20190717,16:55:00,220.7000000,220.7200000,220.5600000,220.5800000,220730
20190717,17:00:00,220.5900000,220.6100000,220.2800000,220.5700000,557340
20190717,17:05:00,220.5500000,220.7000000,220.4000000,220.5200000,312320
20190717,17:10:00,220.5200000,220.5200000,220.3200000,220.4400000,174240
20190717,17:15:00,220.3900000,220.4600000,220.1700000,220.2300000,264580
20190717,17:20:00,220.1900000,220.2200000,220.0000000,220.1200000,292360
20190717,17:25:00,220.1300000,220.1800000,219.8500000,219.8500000,578180
20190717,17:30:00,219.8900000,219.9300000,219.5200000,219.5300000,820870
20190717,17:35:00,219.5200000,219.7800000,219.1400000,219.5800000,1032780
20190717,17:40:00,219.5700000,219.7000000,219.5100000,219.6600000,216380
20190717,17:45:00,219.6500000,219.6500000,219.0700000,219.3700000,893660
20190717,17:50:00,219.4000000,219.4000000,218.8200000,219.0300000,902860
20190717,17:55:00,219.0000000,219.0800000,218.6300000,218.9700000,456800
20190717,18:00:00,218.9600000,219.2700000,218.7500000,219.2500000,353490
20190717,18:05:00,219.2500000,219.3000000,219.1100000,219.1600000,317540
20190717,18:10:00,219.1400000,219.4000000,218.8300000,219.3500000,670300
20190717,18:15:00,219.3500000,219.9000000,219.3200000,219.7900000,462410
20190717,18:20:00,219.8300000,219.8600000,219.6300000,219.8300000,271800
20190717,18:25:00,219.8600000,220.1800000,219.8300000,220.0100000,372890
20190717,18:30:00,220.0100000,220.4800000,219.9700000,220.2300000,400490
20190717,18:35:00,220.2300000,220.3900000,219.5000000,219.5000000,441290
20190717,18:40:00,219.5000000,219.7000000,219.2600000,219.4200000,621060
20190717,18:50:00,220.1900000,220.1900000,220.1900000,220.1900000,2048010
20190718,10:05:00,219.0000000,219.4900000,218.3100000,218.6300000,982080
20190718,10:10:00,218.7100000,219.4900000,218.6300000,218.8000000,658740
20190718,10:15:00,218.8000000,218.8600000,218.2700000,218.7300000,596520
20190718,10:20:00,218.7300000,218.8300000,218.2600000,218.3100000,366740
20190718,10:25:00,218.3000000,218.5500000,217.8500000,218.0000000,912520
20190718,10:30:00,217.9800000,218.2800000,217.0500000,218.0600000,863990
20190718,10:35:00,218.0700000,218.5600000,218.0300000,218.5600000,304670
20190718,10:40:00,218.5500000,218.5900000,218.3300000,218.4800000,107710
20190718,10:45:00,218.4900000,218.5100000,218.1500000,218.1600000,126030
20190718,10:50:00,218.1600000,218.2400000,217.8600000,218.0000000,191230
20190718,10:55:00,218.0000000,218.1400000,217.9100000,217.9100000,418240
20190718,11:00:00,217.9100000,218.0500000,217.5600000,217.8900000,284560
20190718,11:05:00,217.8200000,217.9200000,217.4400000,217.6200000,237530
20190718,11:10:00,217.5600000,217.7900000,217.4500000,217.7000000,223750
20190718,11:15:00,217.6900000,217.7100000,217.4600000,217.6600000,100890
20190718,11:20:00,217.6600000,217.8700000,217.5900000,217.8000000,133910
20190718,11:25:00,217.7500000,217.9600000,217.7200000,217.8700000,99870
20190718,11:30:00,217.8000000,217.8400000,217.6000000,217.7000000,72280
20190718,11:35:00,217.7000000,217.8400000,217.6100000,217.7000000,49800
20190718,11:40:00,217.7400000,217.9900000,217.6500000,217.9900000,66070
20190718,11:45:00,217.9900000,218.0000000,217.6700000,217.7700000,136900
20190718,11:50:00,217.8100000,217.8400000,217.6000000,217.6500000,39450
20190718,11:55:00,217.6500000,217.6500000,217.5100000,217.5500000,156510
20190718,12:00:00,217.5500000,217.7700000,217.5200000,217.6700000,39110
20190718,12:05:00,217.7000000,217.7000000,217.1000000,217.2900000,478530
20190718,12:10:00,217.2900000,217.2900000,216.7300000,216.7600000,543170
20190718,12:15:00,216.7900000,217.0000000,216.4000000,216.9500000,720880
20190718,12:20:00,216.9800000,217.3700000,216.9500000,217.2100000,250010
20190718,12:25:00,217.2000000,217.2200000,216.9200000,217.0000000,210560
20190718,12:30:00,217.0000000,217.0000000,216.7300000,216.7900000,145490
20190718,12:35:00,216.8600000,216.8700000,216.2500000,216.4100000,449770
20190718,12:40:00,216.3700000,216.4100000,215.9500000,216.1100000,1180090
20190718,12:45:00,216.1100000,216.1500000,215.7700000,215.9400000,369670
20190718,12:50:00,215.9400000,216.4800000,215.9400000,216.3600000,537100
20190718,12:55:00,216.3000000,216.7000000,216.2700000,216.4400000,380490
20190718,13:00:00,216.4800000,216.6400000,216.4400000,216.6000000,136860
20190718,13:05:00,216.6000000,216.6500000,216.3000000,216.5300000,175390
20190718,13:10:00,216.5100000,216.6300000,216.3500000,216.3900000,148140
20190718,13:15:00,216.3500000,216.9800000,216.3000000,216.8800000,181320
20190718,13:20:00,216.8200000,217.2800000,216.7800000,217.2100000,400120
20190718,13:25:00,217.2100000,217.5800000,217.2100000,217.5000000,227990
20190718,13:30:00,217.4500000,217.6500000,217.3000000,217.5000000,378760
20190718,13:35:00,217.5000000,217.9500000,217.4200000,217.6600000,454000
20190718,13:40:00,217.6600000,217.7200000,217.4900000,217.6100000,83940
20190718,13:45:00,217.6100000,217.7000000,217.4000000,217.4500000,88050
20190718,13:50:00,217.4500000,217.5000000,217.0900000,217.5000000,202300
20190718,13:55:00,217.4500000,217.8900000,217.4500000,217.8300000,199330
20190718,14:00:00,217.8000000,217.8800000,217.5400000,217.7700000,170110
20190718,14:05:00,217.7500000,217.9300000,217.7500000,217.8700000,55210
20190718,14:10:00,217.8700000,217.9400000,217.7700000,217.8900000,115800
20190718,14:15:00,217.8600000,218.0800000,217.7000000,217.8400000,487820
20190718,14:20:00,217.8500000,218.0000000,217.8000000,217.8600000,115080
20190718,14:25:00,217.8500000,218.8300000,217.8500000,218.8300000,683200
20190718,14:30:00,218.8300000,219.4500000,218.8300000,219.1500000,753920
20190718,14:35:00,219.1500000,219.8000000,219.1000000,219.3600000,650050
20190718,14:40:00,219.3600000,219.5600000,219.2600000,219.3500000,295300
20190718,14:45:00,219.4200000,219.4600000,218.8200000,219.1700000,444420
20190718,14:50:00,219.2200000,219.4800000,219.1500000,219.1700000,206080
20190718,14:55:00,219.2400000,219.4700000,219.2300000,219.3400000,114000
20190718,15:00:00,219.3500000,219.4500000,219.3500000,219.4000000,57170
20190718,15:05:00,219.4100000,219.4400000,219.1600000,219.2900000,112880
20190718,15:10:00,219.3000000,219.7200000,219.2900000,219.5700000,262040
20190718,15:15:00,219.5500000,219.7100000,219.5000000,219.7100000,134840
20190718,15:20:00,219.7100000,219.7100000,219.5000000,219.5200000,108350
20190718,15:25:00,219.5800000,219.6700000,219.1000000,219.2000000,329260
20190718,15:30:00,219.2000000,219.3300000,218.8400000,218.8400000,110290
20190718,15:35:00,218.8900000,219.1700000,218.8200000,219.1700000,184730
20190718,15:40:00,219.1700000,219.1900000,219.0000000,219.0700000,144780
20190718,15:45:00,219.1100000,219.2300000,219.0500000,219.1000000,62780
20190718,15:50:00,219.1000000,219.1900000,218.8200000,218.8600000,97890
20190718,15:55:00,218.8700000,218.9800000,218.3500000,218.6200000,214420
20190718,16:00:00,218.6200000,218.7800000,218.4500000,218.5400000,139510
20190718,16:05:00,218.5000000,218.5800000,218.1200000,218.1900000,218140
20190718,16:10:00,218.2100000,218.3800000,218.0400000,218.1200000,198570
20190718,16:15:00,218.1000000,218.1000000,217.7100000,217.7700000,215090
20190718,16:20:00,217.8000000,217.9000000,217.0700000,217.4100000,919510
20190718,16:25:00,217.4100000,217.6300000,217.3600000,217.5000000,173260
20190718,16:30:00,217.4800000,217.7400000,217.4300000,217.6200000,131340
20190718,16:35:00,217.6200000,218.1100000,217.2600000,218.0000000,534720
20190718,16:40:00,217.9900000,218.0200000,217.7000000,217.8700000,528240
20190718,16:45:00,217.8500000,217.8900000,217.2400000,217.8900000,447390
20190718,16:50:00,217.8400000,217.9700000,217.6300000,217.6900000,306730
20190718,16:55:00,217.6900000,217.9300000,217.6600000,217.8300000,598010
20190718,17:00:00,217.8300000,218.0200000,217.7800000,217.8000000,156870
20190718,17:05:00,217.7700000,217.8700000,217.3900000,217.5000000,242960
20190718,17:10:00,217.5000000,217.8000000,217.4700000,217.5700000,163210
20190718,17:15:00,217.5300000,218.0900000,217.5000000,217.9900000,279950
20190718,17:20:00,217.9800000,218.5700000,217.9500000,218.4700000,243020
20190718,17:25:00,218.5300000,218.5700000,218.4000000,218.4300000,75210
20190718,17:30:00,218.4300000,218.6800000,218.3600000,218.6200000,104510
20190718,17:35:00,218.6700000,218.8000000,218.6000000,218.6000000,135450
20190718,17:40:00,218.6000000,218.8400000,218.5800000,218.8000000,116060
20190718,17:45:00,218.8000000,218.9600000,218.3600000,218.5200000,237040
20190718,17:50:00,218.5800000,218.7000000,218.3900000,218.6500000,86200
20190718,17:55:00,218.6700000,218.7000000,218.1400000,218.4800000,159850
20190718,18:00:00,218.4000000,218.5600000,218.3600000,218.5000000,108070
20190718,18:05:00,218.4500000,218.6800000,218.4400000,218.5800000,126330
20190718,18:10:00,218.6100000,218.7500000,218.5400000,218.6600000,131330
20190718,18:15:00,218.6900000,218.8300000,218.5000000,218.5400000,141220
20190718,18:20:00,218.5400000,218.5900000,218.3000000,218.3200000,241220
20190718,18:25:00,218.3200000,218.4000000,218.3000000,218.3000000,135500
20190718,18:30:00,218.3100000,218.6000000,218.3000000,218.5000000,479690
20190718,18:35:00,218.5100000,218.6900000,218.4200000,218.5000000,233010
20190718,18:40:00,218.4300000,218.7000000,218.3100000,218.6400000,923720
20190718,18:50:00,218.3000000,218.3000000,218.3000000,218.3000000,879890
20190719,10:05:00,219.4900000,220.4300000,219.4300000,220.0100000,970580
20190719,10:10:00,220.0000000,220.0900000,219.5700000,220.0400000,848870
20190719,10:15:00,220.0900000,220.0900000,219.3900000,219.4300000,303160
20190719,10:20:00,219.4000000,219.6000000,218.9000000,219.0000000,361860
20190719,10:25:00,218.9800000,219.4400000,218.9800000,219.4400000,189270
20190719,10:30:00,219.4800000,219.8600000,219.4700000,219.5000000,348100
20190719,10:35:00,219.5000000,219.6000000,219.1600000,219.2400000,132350
20190719,10:40:00,219.2000000,219.4300000,219.0000000,219.1700000,205360
20190719,10:45:00,219.1800000,219.3400000,218.8000000,218.9500000,221900
20190719,10:50:00,218.9400000,219.1500000,218.9000000,219.0000000,94560
20190719,10:55:00,219.0000000,219.1700000,218.8100000,219.1100000,201420
20190719,11:00:00,219.0600000,219.2000000,218.8000000,218.9000000,196940
20190719,11:05:00,218.9000000,219.2100000,218.8000000,219.1700000,248510
20190719,11:10:00,219.1700000,219.2400000,218.8700000,218.9900000,143950
20190719,11:15:00,218.9900000,219.1500000,218.8200000,218.9900000,104130
20190719,11:20:00,218.9100000,218.9900000,218.5100000,218.8800000,249750
20190719,11:25:00,218.8800000,218.9500000,218.6100000,218.6800000,180010
20190719,11:30:00,218.6700000,219.1800000,218.5000000,219.0000000,435980
20190719,11:35:00,218.9200000,219.0900000,218.6600000,218.6600000,62490
20190719,11:40:00,218.6800000,219.0300000,218.3500000,218.8400000,212770
20190719,11:45:00,218.9300000,219.0600000,218.8000000,219.0500000,26500
20190719,11:50:00,218.9900000,219.4500000,218.9900000,219.3000000,205800
20190719,11:55:00,219.3000000,219.4300000,219.2200000,219.3800000,77460
20190719,12:00:00,219.3700000,219.4000000,219.1600000,219.2200000,65590
20190719,12:05:00,219.2100000,219.2600000,219.0200000,219.1800000,69360
20190719,12:10:00,219.1800000,219.3500000,219.0200000,219.2500000,64140
20190719,12:15:00,219.2500000,219.4600000,219.0700000,219.4200000,149890
20190719,12:20:00,219.4200000,219.5300000,219.4000000,219.4200000,92990
20190719,12:25:00,219.4700000,219.5500000,219.4000000,219.5500000,82790
20190719,12:30:00,219.5000000,219.5600000,219.3600000,219.4400000,72770
20190719,12:35:00,219.4600000,219.4700000,219.3000000,219.3900000,47110
20190719,12:40:00,219.3000000,219.3900000,219.0600000,219.1200000,52690
20190719,12:45:00,219.1200000,219.2000000,218.6500000,218.9100000,202290
20190719,12:50:00,218.9200000,219.1500000,218.8900000,219.0100000,61920
20190719,12:55:00,219.0600000,219.0600000,218.7500000,219.0400000,58820
20190719,13:00:00,219.0300000,219.2200000,218.9000000,219.1100000,91570
